
2.31639288e-01	7	29732	2.72925359e-11	1.73898644e-03	
2.33378274e-01	7	29614	2.45690844e-11	1.73874757e-03	
2.35117022e-01	6	29514	9.24554960e-11	1.74090447e-03	
2.36857926e-01	6	29400	9.99179900e-11	1.74446133e-03	
2.38602388e-01	7	30255	4.70732937e-11	1.74456464e-03	
2.40346952e-01	7	30136	1.77697271e-11	1.74761396e-03	
2.42094566e-01	7	30044	2.61566150e-11	1.75160549e-03	
2.43846172e-01	6	29926	8.54247378e-11	1.75068558e-03	
2.45596857e-01	7	29813	2.93499742e-11	1.75471458e-03	
2.47351572e-01	7	29701	2.32309561e-11	1.75791073e-03	
2.49109483e-01	6	29603	7.77625836e-11	1.75691753e-03	
2.50866400e-01	7	29484	3.64188448e-11	1.76109090e-03	
2.52627491e-01	7	29386	2.35636811e-11	1.76434621e-03	
2.54391837e-01	7	29268	2.96774472e-11	1.76431816e-03	
2.56156155e-01	7	29155	3.13597312e-11	1.76881745e-03	
2.57924973e-01	6	29052	9.78350682e-11	1.77109765e-03	
2.59696070e-01	7	28946	1.98328913e-11	1.77223709e-03	
2.61468308e-01	7	28826	3.20142776e-11	1.77502043e-03	
2.63243328e-01	7	28729	3.31540096e-11	1.77808932e-03	
2.65021417e-01	7	28623	2.65873903e-11	1.78007051e-03	
2.66801488e-01	8	30702	3.39915209e-11	1.78332682e-03	
2.68584815e-01	7	30598	4.48027298e-11	1.78530720e-03	
2.70370122e-01	7	30487	4.03121359e-11	1.78749975e-03	
2.72157622e-01	6	30368	9.68595059e-11	1.79071053e-03	
2.73948332e-01	7	31180	3.67792665e-11	1.79274585e-03	
2.75741078e-01	7	31072	2.68849081e-11	1.79485588e-03	
2.77535934e-01	7	30946	2.12684586e-11	1.79898992e-03	
2.79334924e-01	7	30843	3.24133916e-11	1.79946738e-03	
2.81134391e-01	6	30729	8.49805294e-11	1.80253276e-03	
2.82936924e-01	7	30616	5.64077444e-11	1.80681231e-03	
2.84743736e-01	7	30516	3.54164480e-11	1.80736495e-03	
2.86551101e-01	7	30400	5.50940392e-11	1.81120553e-03	
2.88362307e-01	7	30810	3.19856336e-11	1.81444948e-03	
2.90176756e-01	7	30702	2.34526859e-11	1.81545438e-03	
2.91992211e-01	7	30586	2.07316841e-11	1.81927120e-03	
2.93811482e-01	6	30475	8.01792965e-11	1.82317359e-03	
2.95634655e-01	6	30359	8.09462317e-11	1.82297518e-03	
2.97457630e-01	7	30252	2.22421290e-11	1.82838985e-03	
2.99286020e-01	7	30144	2.33697594e-11	1.83151495e-03	
3.01117535e-01	7	30018	3.00740724e-11	1.83146636e-03	
3.02949002e-01	6	29905	7.55631934e-11	1.83578568e-03	
3.04784787e-01	6	29805	7.80935263e-11	1.84015292e-03	
3.06624940e-01	6	29685	5.53521709e-11	1.83950595e-03	
3.08464446e-01	6	29570	7.94598925e-11	1.84442373e-03	
3.10308870e-01	7	31194	3.22458497e-11	1.84899804e-03	
3.12157868e-01	6	31080	9.75361134e-11	1.84835928e-03	
3.14006227e-01	6	30959	9.38445742e-11	1.85322973e-03	
3.15859457e-01	6	30851	9.20345260e-11	1.85799941e-03	
3.17717456e-01	7	32025	4.14555071e-11	1.85685335e-03	
3.19574310e-01	7	31916	3.36731205e-11	1.86129287e-03	
3.21435603e-01	7	31806	3.63473575e-11	1.86597757e-03	
3.23301580e-01	7	31685	4.89050656e-11	1.86565495e-03	
3.25167235e-01	7	32537	3.17439844e-11	1.87043142e-03	
3.27037667e-01	7	32421	3.20921698e-11	1.87513334e-03	
3.28912800e-01	7	32312	2.72660153e-11	1.87453905e-03	
3.30787339e-01	7	32178	4.36298070e-11	1.87897344e-03	
3.32666312e-01	6	33139	7.16072977e-11	1.88342188e-03	
3.34549734e-01	6	33026	8.42037187e-11	1.88397159e-03	
3.36433706e-01	7	32900	2.11002365e-11	1.88778683e-03	
3.38321493e-01	6	32786	9.40947609e-11	1.89287694e-03	
3.40214370e-01	6	32684	9.09063089e-11	1.89362186e-03	
3.42107991e-01	6	32562	9.94909528e-11	1.89685729e-03	
3.44004849e-01	6	32442	9.90468788e-11	1.90152744e-03	
3.45906376e-01	7	32347	2.37466506e-11	1.90275894e-03	
3.47809135e-01	6	32407	6.10850017e-11	1.90612633e-03	
3.49715261e-01	6	32297	7.56787907e-11	1.91040093e-03	
3.51625662e-01	6	32179	9.45377161e-11	1.91246685e-03	
3.53538129e-01	7	32069	2.11721528e-11	1.91545503e-03	
3.55453584e-01	7	31941	1.67733155e-11	1.91956711e-03	
3.57373151e-01	6	31836	6.76708815e-11	1.92133997e-03	
3.59294491e-01	6	31721	8.65013872e-11	1.92458261e-03	
3.61219074e-01	6	31597	6.93603265e-11	1.92897139e-03	
3.63148045e-01	7	34324	1.87474061e-11	1.93045594e-03	
3.65078501e-01	7	34210	3.36998457e-11	1.93472763e-03	
3.67013229e-01	6	34092	9.98878314e-11	1.93759106e-03	
3.68950820e-01	6	33979	6.81365787e-11	1.93980103e-03	
3.70890621e-01	6	34485	6.56016826e-11	1.94318920e-03	
3.72833810e-01	6	34358	7.49433748e-11	1.94717496e-03	
3.74780985e-01	6	34257	7.88762095e-11	1.94937719e-03	
3.76730362e-01	6	34134	7.08912737e-11	1.95290813e-03	
3.78683271e-01	6	34595	5.55275531e-11	1.95722987e-03	
3.80640500e-01	6	34484	6.48105991e-11	1.95915787e-03	
3.82599658e-01	7	34370	2.10589617e-11	1.96189582e-03	
3.84561554e-01	6	34258	6.84828041e-11	1.96680858e-03	
3.86528363e-01	6	34140	7.78856689e-11	1.96916004e-03	
3.88497523e-01	7	34018	2.00827507e-11	1.97120227e-03	
3.90468725e-01	7	33902	2.12669979e-11	1.97604132e-03	
3.92444766e-01	7	33788	2.92911882e-11	1.97903990e-03	
3.94423806e-01	6	33670	6.07636560e-11	1.98038615e-03	
3.96404192e-01	6	33557	6.61902462e-11	1.98565192e-03	
3.98389844e-01	6	33450	6.33905392e-11	1.98928780e-03	
4.00379132e-01	6	33332	2.90641666e-11	1.98986390e-03	
4.02368996e-01	6	33212	5.05304799e-11	1.99476026e-03	
4.04363756e-01	6	33095	6.92908772e-11	1.99961123e-03	
4.06363367e-01	6	32976	8.80086811e-11	2.00026808e-03	
4.08363636e-01	6	32849	5.89033385e-11	2.00416255e-03	
4.10367798e-01	6	33762	6.91054370e-11	2.00869140e-03	
4.12376489e-01	6	33639	4.73618932e-11	2.01034668e-03	
4.14386836e-01	6	33516	5.46943623e-11	2.01383639e-03	
4.16400673e-01	6	33409	4.98431795e-11	2.01867022e-03	
4.18419343e-01	6	35218	5.63969668e-11	2.02122082e-03	
4.20440564e-01	6	35095	6.44572570e-11	2.02285926e-03	
4.22463423e-01	6	34975	3.88294688e-11	2.02802603e-03	
4.24491449e-01	6	34867	4.75187611e-11	2.03221832e-03	
4.26523667e-01	6	34736	3.74617047e-11	2.03211393e-03	
4.28555781e-01	6	34626	7.53756969e-11	2.03700953e-03	
4.30592791e-01	6	34518	4.38029428e-11	2.04237685e-03	
4.32635168e-01	6	34408	4.17001687e-11	2.04283401e-03	
4.34678002e-01	6	35394	4.24886661e-11	2.04699152e-03	
4.36724993e-01	6	35273	5.62276888e-11	2.05125105e-03	
4.38776244e-01	6	35159	3.21729724e-11	2.05382153e-03	
4.40830066e-01	6	35031	5.03222090e-11	2.05597353e-03	
4.42886039e-01	6	34925	4.72674727e-11	2.06098801e-03	
4.44947027e-01	6	34809	5.37426859e-11	2.06424877e-03	
4.47011276e-01	6	34695	1.90150421e-11	2.06600567e-03	
4.49077282e-01	6	34583	3.31935404e-11	2.07045023e-03	
4.51147732e-01	6	35899	3.27550881e-11	2.07483239e-03	
4.53222564e-01	6	35791	5.43736317e-11	2.07652873e-03	
4.55299093e-01	6	35666	2.73573811e-11	2.07944561e-03	
4.57378539e-01	6	35544	3.63091509e-11	2.08412321e-03	
4.59462662e-01	6	36490	3.88818344e-11	2.08661827e-03	
4.61549280e-01	5	36383	7.94867150e-11	2.08997592e-03	
4.63639256e-01	6	36251	2.63865099e-11	2.09377408e-03	
4.65733030e-01	5	36138	9.87601080e-11	2.09743854e-03	
4.67830469e-01	6	38052	3.96441868e-11	2.10033834e-03	
4.69930807e-01	6	37923	2.14988468e-11	2.10360813e-03	
4.72034415e-01	6	37807	6.10260822e-11	2.10778442e-03	
4.74142199e-01	6	37707	6.67942577e-11	2.10952075e-03	
4.76251720e-01	5	37582	7.54308311e-11	2.11362681e-03	
4.78365347e-01	6	37459	2.14064235e-11	2.11761441e-03	
4.80482961e-01	6	37346	1.89075062e-11	2.12054032e-03	
4.82603502e-01	6	37230	2.12176030e-11	2.12441421e-03	
4.84727916e-01	6	37740	2.83945432e-11	2.12741160e-03	
4.86855328e-01	6	37620	3.68293111e-11	2.13110477e-03	
4.88986432e-01	6	37521	1.84301416e-11	2.13349262e-03	
4.91119925e-01	5	37397	4.65935121e-11	2.13774579e-03	
4.93257671e-01	6	37279	2.30583339e-11	2.14152614e-03	
4.95399197e-01	5	37158	5.58560341e-11	2.14345527e-03	
4.97542652e-01	6	37043	2.79074155e-11	2.14758520e-03	
4.99690237e-01	5	36938	7.93400173e-11	2.15171373e-03	
5.01841951e-01	6	36803	2.56838734e-11	2.15436969e-03	
5.03996321e-01	6	36707	4.16128605e-11	2.15759446e-03	
5.06153915e-01	6	36579	1.13574395e-11	2.16231939e-03	
5.08316235e-01	6	36473	2.19127239e-11	2.16506896e-03	
5.10481304e-01	6	36369	1.98352352e-11	2.16691941e-03	
5.12648223e-01	6	36239	6.25392801e-11	2.17210669e-03	
5.14820330e-01	6	36133	1.55801108e-11	2.17586091e-03	
5.16996191e-01	5	36011	5.24491902e-11	2.17779630e-03	
5.19173987e-01	6	36984	4.51573346e-11	2.18148097e-03	
5.21355468e-01	7	36884	2.34950659e-11	2.18625880e-03	
5.23541727e-01	5	36772	6.74478431e-11	2.18916333e-03	
5.25730890e-01	6	36651	1.87365044e-11	2.19090908e-03	
5.27921799e-01	5	36918	5.13679547e-11	2.19577899e-03	
5.30117578e-01	6	36808	2.23939333e-11	2.20038611e-03	
5.32317964e-01	6	36708	2.07491574e-11	2.20175180e-03	
5.34519716e-01	5	36577	7.74150042e-11	2.20466122e-03	
5.36724377e-01	6	38526	2.59315945e-11	2.21008583e-03	
5.38934463e-01	7	38414	2.58305521e-11	2.21398325e-03	
5.41148446e-01	5	38296	7.42349375e-11	2.21503011e-03	
5.43363476e-01	6	38181	5.54203971e-11	2.21891750e-03	
5.45582394e-01	6	38065	2.31106744e-11	2.22475631e-03	
5.47807150e-01	6	37960	3.55183076e-11	2.22667928e-03	
5.50033829e-01	6	37835	2.43733357e-11	2.22863393e-03	
5.52262463e-01	6	37724	1.82757454e-11	2.23322252e-03	
5.54495686e-01	7	37620	4.95359226e-11	2.23819958e-03	
5.56733886e-01	6	37505	2.08425603e-11	2.23953160e-03	
5.58973417e-01	6	37385	2.71424205e-11	2.24282759e-03	
5.61216245e-01	7	37264	7.60161506e-11	2.24789068e-03	
5.63464135e-01	6	38307	4.47419650e-11	2.25211183e-03	
5.65716247e-01	5	38205	8.77189679e-11	2.25251345e-03	
5.67968761e-01	6	38069	2.40350822e-11	2.25712828e-03	
5.70225889e-01	6	37965	5.01795283e-11	2.26219341e-03	
5.72488082e-01	6	37998	5.45465373e-11	2.26514904e-03	
5.74753231e-01	6	37882	4.34541985e-11	2.26650729e-03	
5.77019739e-01	6	37765	6.72408068e-11	2.27175369e-03	
5.79291492e-01	6	37651	6.19068358e-11	2.27642959e-03	
5.81567922e-01	7	38700	3.58789353e-11	2.27836425e-03	
5.83846286e-01	6	38590	7.41343655e-11	2.28075424e-03	
5.86127040e-01	6	38466	7.89185485e-11	2.28558008e-03	
5.88412621e-01	7	38347	3.32345234e-11	2.29038700e-03	
5.90703008e-01	7	38250	4.21701169e-11	2.29170531e-03	
5.92994713e-01	7	38123	3.78278180e-11	2.29496028e-03	
5.95289673e-01	6	38012	7.85180910e-11	2.30010108e-03	
5.97589774e-01	6	37902	9.87356165e-11	2.30378266e-03	
5.99893557e-01	7	39909	3.91264037e-11	2.30548351e-03	
6.02199040e-01	6	39795	9.60324089e-11	2.30918836e-03	
6.04508229e-01	7	39673	3.43939327e-11	2.31426098e-03	
6.06822490e-01	6	39561	9.68009228e-11	2.31732689e-03	
6.09139817e-01	6	40809	5.14613947e-11	2.31980299e-03	
6.11459620e-01	6	40680	4.19245098e-11	2.32332278e-03	
6.13782942e-01	6	40572	4.28543185e-11	2.32843138e-03	
6.16111374e-01	6	40459	3.45703707e-11	2.33098924e-03	
6.18442363e-01	6	40352	4.67336793e-11	2.33385770e-03	
6.20776221e-01	6	40234	4.25101511e-11	2.33762650e-03	
6.23113847e-01	6	40121	4.58591041e-11	2.34220002e-03	
6.25456047e-01	6	40016	8.00483709e-11	2.34478819e-03	
6.27800835e-01	7	41399	1.96284093e-11	2.34804995e-03	
6.30148885e-01	6	41272	4.30773641e-11	2.35205918e-03	
6.32500945e-01	6	41167	5.74043212e-11	2.35607350e-03	
6.34857018e-01	6	41068	8.47225337e-11	2.35869030e-03	
6.37215708e-01	6	40949	6.11811256e-11	2.36242456e-03	
6.39578133e-01	6	40830	4.87441252e-11	2.36581472e-03	
6.41943948e-01	6	40717	5.42777515e-11	2.36997983e-03	
6.44313927e-01	6	40612	6.71906041e-11	2.37274667e-03	
6.46686674e-01	6	40497	8.31984616e-11	2.37651194e-03	
6.49063186e-01	6	40386	6.51251130e-11	2.37969577e-03	
6.51442882e-01	6	40281	4.86549890e-11	2.38378138e-03	
6.53826663e-01	6	40173	5.70698729e-11	2.38680078e-03	
6.56213464e-01	6	41541	9.28789483e-11	2.39114047e-03	
6.58604604e-01	6	41449	4.35371716e-11	2.39431923e-03	
6.60998924e-01	7	41337	8.77072357e-11	2.39787885e-03	
6.63396803e-01	6	41213	9.94939177e-11	2.40075258e-03	
6.65797555e-01	6	41116	8.44186558e-11	2.40545873e-03	
6.68203014e-01	7	41002	4.47336542e-11	2.40866161e-03	
6.70611675e-01	6	40884	6.39771626e-11	2.41185537e-03	
6.73023531e-01	7	40776	3.40603370e-11	2.41484258e-03	
6.75438373e-01	7	40670	2.86630454e-11	2.41989038e-03	
6.77858264e-01	6	40555	7.21311758e-11	2.42253625e-03	
6.80280800e-01	6	40456	8.86317337e-11	2.42571313e-03	
6.82706513e-01	7	40344	3.02648169e-11	2.42877693e-03	
6.85135290e-01	6	42435	7.70978469e-11	2.43351477e-03	
6.87568805e-01	7	42336	3.01230337e-11	2.43711293e-03	
6.90005918e-01	7	42233	3.37656719e-11	2.43990970e-03	
6.92445828e-01	7	42117	2.95885609e-11	2.44294390e-03	
6.94888771e-01	7	42014	2.88743620e-11	2.44751999e-03	
6.97336291e-01	6	41912	9.73204299e-11	2.45179712e-03	
6.99788089e-01	6	41795	8.73908832e-11	2.45436389e-03	
7.02242452e-01	7	41686	3.33382889e-11	2.45692594e-03	
7.04699378e-01	6	41567	9.51937690e-11	2.46134983e-03	
7.07160728e-01	7	41470	3.07791781e-11	2.46604538e-03	
7.09626774e-01	7	41361	3.10907946e-11	2.46922130e-03	
7.12095995e-01	7	41254	3.16108744e-11	2.47122680e-03	
7.14567222e-01	7	42339	4.68880145e-11	2.47540720e-03	
7.17042629e-01	7	42248	3.98799666e-11	2.48026434e-03	
7.19522893e-01	7	42135	3.91809246e-11	2.48400201e-03	
7.22006895e-01	7	42030	4.65851791e-11	2.48563301e-03	
7.24492528e-01	6	42114	9.89777865e-11	2.48903654e-03	
7.26981565e-01	6	42010	6.86507720e-11	2.49366193e-03	
7.29475227e-01	7	41905	2.46865735e-11	2.49820582e-03	
7.31973433e-01	6	41793	8.59067379e-11	2.50066801e-03	
7.34474101e-01	6	42933	9.44075477e-11	2.50319405e-03	
7.36977295e-01	6	42822	5.87602079e-11	2.50788066e-03	
7.39485175e-01	6	42719	8.18187928e-11	2.51217244e-03	
7.41997348e-01	7	42612	3.57955095e-11	2.51587970e-03	
7.44513227e-01	6	42527	9.21431862e-11	2.51744501e-03	
7.47030672e-01	6	42405	9.79159114e-11	2.52164093e-03	
7.49552313e-01	7	42299	2.65409338e-11	2.52589875e-03	
7.52078212e-01	6	42195	8.43984829e-11	2.53051597e-03	
7.54608728e-01	6	42107	8.23081293e-11	2.53279177e-03	
7.57141520e-01	6	41993	7.13459994e-11	2.53566001e-03	
7.59677180e-01	7	41883	3.02168567e-11	2.53999342e-03	
7.62217173e-01	6	41786	6.31418650e-11	2.54425051e-03	
7.64761424e-01	6	44661	8.96874925e-11	2.54770847e-03	
7.67309132e-01	6	44559	8.53425235e-11	2.54990688e-03	
7.69859039e-01	6	44441	7.57243477e-11	2.55408941e-03	
7.72413129e-01	7	44335	2.75585815e-11	2.55834717e-03	
7.74971476e-01	6	44229	7.65169849e-11	2.56264002e-03	
7.77534116e-01	6	44141	8.42931896e-11	2.56540917e-03	
7.80099525e-01	6	44038	8.51687361e-11	2.56804521e-03	
7.82667570e-01	7	43915	3.73507479e-11	2.57239290e-03	
7.85239963e-01	7	43827	3.36353065e-11	2.57651132e-03	
7.87816474e-01	6	43729	8.94408038e-11	2.57997310e-03	
7.90396447e-01	6	43629	9.96249352e-11	2.58301125e-03	
7.92979459e-01	6	43510	9.30298012e-11	2.58656786e-03	
7.95566027e-01	6	43425	6.96511704e-11	2.59102068e-03	
7.98157047e-01	8	43325	3.61174468e-11	2.59482606e-03	
8.00751873e-01	6	43218	9.09152603e-11	2.59796851e-03	
8.03349842e-01	6	43120	5.84957470e-11	2.60121405e-03	
8.05951056e-01	7	43006	3.00914816e-11	2.60509882e-03	
8.08556155e-01	6	42903	6.59513317e-11	2.60915583e-03	
8.11165310e-01	6	42803	9.12542341e-11	2.61291879e-03	
8.13778229e-01	6	42711	7.83143083e-11	2.61568560e-03	
8.16393915e-01	6	42605	7.81009020e-11	2.61950329e-03	
8.19013418e-01	6	42502	7.39308461e-11	2.62352907e-03	
8.21636947e-01	7	42408	2.91851570e-11	2.62750718e-03	
8.24264454e-01	7	42308	3.01709252e-11	2.63080828e-03	
8.26895263e-01	6	43506	6.29727978e-11	2.63359482e-03	
8.29528857e-01	6	43415	7.60486379e-11	2.63796162e-03	
8.32166819e-01	6	43311	8.08539023e-11	2.64200604e-03	
8.34808825e-01	6	43214	8.15152479e-11	2.64593165e-03	
8.37454757e-01	7	43538	3.58293246e-11	2.64888708e-03	
